year,month,day,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Philadelphia,New York,Boston
2012,10,1,284.6207691499091,282.1181974809091,289.41664241845456,281.76726228527275,291.8465006697272,291.5734950213636,293.35891116645456,296.7017392647273,285.4762077514546,284.5773279487273,289.4449678541818,290.03821958454546,288.4454820936364,290.1617761205455,287.1277990136364,286.24182945309093,284.5526694692727,287.55645929772726,284.1006887051818,294.0936044507273,284.49234432045455,298.5880674358182,288.65183174881815,299.8707232995455,281.2824986307273,286.0431648499091,288.5694198979091,287.37109075154547
2012,10,2,286.14518982220835,286.13772822445833,292.9583059815,285.1568884485417,295.89045048579163,295.2914715277083,297.248385127625,301.211967703125,289.77182050275,286.2285713206667,291.8604568101667,293.9221567564583,292.38539141412497,292.48732936308335,289.3472773206667,287.83939380729163,287.71351137541666,289.448164634375,286.11874368683334,294.73050494458334,287.58423241241667,300.908817924875,288.86154180983334,300.152229788625,284.77779613641667,289.2395951712917,290.89238888508334,289.0130897047083
2012,10,3,285.528125,289.59979166666665,296.9291666666667,287.67395833333336,299.00854166666664,297.87875,300.69187500000004,302.86708333333337,291.2054166666667,288.7475,292.8229166666667,295.00437500000004,294.545,292.019375,286.64208333333335,288.2395833333333,289.12791666666664,289.20666666666665,286.45458333333335,293.59229166666665,288.6795833333333,299.74541666666664,295.560625,299.2447916666667,290.418125,290.3535416666667,290.065625,289.0208333333333
2012,10,4,284.37333333333333,286.4825,295.6870833333333,284.39166666666665,295.99791666666664,296.0808333333333,301.82,302.23291666666665,293.09625,291.5933333333333,292.98541666666665,294.4775,294.2054166666667,290.00208333333336,288.3958333333333,291.1879166666667,290.03249999999997,289.51208333333335,288.8070833333333,291.02375,290.15208333333334,298.53541666666666,294.7558333333333,300.3975,293.21875,293.63375,291.9870833333333,290.04375
2012,10,5,283.7572916666667,288.2860416666667,290.6354166666667,284.75624999999997,292.9483333333333,293.894375,300.62854166666665,301.81125000000003,292.82916666666665,280.70937499999997,298.190625,296.36083333333335,297.01479166666667,289.00375,285.186875,292.7895833333333,291.20750000000004,291.90125,290.74375000000003,292.1564583333333,291.4010416666667,297.83979166666666,294.18,301.86333333333334,291.50708333333336,294.0158333333333,294.04354166666667,289.51729166666667
2012,10,6,284.8258333333333,288.2910416666667,290.0104166666667,285.6745833333334,292.36875000000003,292.8147916666667,299.150625,299.81041666666664,292.8854166666667,275.71729166666665,298.36645833333336,298.3122916666667,297.65625,283.5566666666667,278.18,284.2808333333333,282.5079166666667,292.6820833333333,285.31104166666665,292.41625,288.9916666666667,298.613125,292.8520833333333,301.68083333333334,291.5133333333333,292.01,292.95374999999996,291.1489583333333
2012,10,7,285.59583333333336,288.2625,289.57375,286.18333333333334,292.92875,292.38208333333336,298.5910416666667,299.24833333333333,288.76479166666667,274.16125,295.68375,286.375,296.74125,279.1675,277.00708333333336,279.43958333333336,279.2754166666667,286.21958333333333,279.00791666666663,292.7908333333333,281.06958333333336,298.6295833333333,293.34083333333336,301.15916666666664,286.2275,291.19374999999997,292.0266666666667,291.1929166666667
2012,10,8,285.9433333333333,288.4870833333334,288.5104166666667,287.14416666666665,293.91875,293.69166666666666,296.5110416666667,299.53208333333333,281.9875,275.7225,286.77375,282.91333333333336,289.44666666666666,279.5758333333333,276.3066666666667,280.5729166666667,280.23791666666665,283.73625,279.62645833333335,288.015,280.88166666666666,298.55041666666665,287.87708333333336,299.55583333333334,280.88958333333335,282.69958333333335,283.64708333333334,283.8079166666667
2012,10,9,285.95729166666666,285.1933333333333,288.3497916666667,286.7077083333333,292.4402083333333,293.3520833333333,295.57479166666667,299.025625,284.58166666666665,281.71729166666665,286.67625,284.1872916666667,288.21375,282.480625,281.2370833333334,280.721875,280.03479166666665,283.90333333333336,278.4925,285.62208333333336,280.510625,298.46999999999997,283.96166666666664,299.56541666666664,277.9485416666667,281.06354166666665,282.44645833333334,283.01437500000003
2012,10,10,284.91395833333337,284.3639583333333,288.50624999999997,285.96125,291.34270833333335,292.7708333333333,298.1566666666667,299.2135416666667,288.3966666666667,282.26437500000003,292.320625,289.6822916666667,291.98354166666667,286.1716666666667,282.1410416666667,284.7114583333333,285.42020833333333,283.02875,281.2416666666667,286.83520833333336,282.70645833333333,293.1870833333333,283.1875,300.785625,279.9372916666667,283.7425,284.89395833333333,284.46791666666667
2012,10,11,283.82875,286.59979166666665,289.8620833333333,287.55625000000003,292.47208333333333,292.7389583333333,298.22520833333334,299.7752083333333,287.1458333333333,284.5995833333333,298.7964583333333,293.5058333333333,298.485,283.9320833333333,278.65833333333336,284.1404166666667,281.97520833333334,288.36604166666666,283.0697916666667,288.8129166666667,283.08104166666664,293.8025,288.16979166666664,300.5375,283.34,288.0027083333333,287.95729166666666,286.464375
2012,10,12,283.49375000000003,283.68125000000003,287.005,283.6525,290.30541666666664,290.28791666666666,291.29,298.9866666666667,288.0579166666667,284.9241666666667,298.40791666666667,295.29041666666666,298.6870833333333,285.9633333333333,281.3666666666667,282.73041666666666,282.4116666666667,283.97083333333336,279.8102083333333,288.4195833333333,280.9554166666667,294.33750000000003,286.90541666666667,299.72583333333336,280.4425,284.23,285.235,284.4504166666667
2012,10,13,283.83583333333337,284.83958333333334,287.5129166666667,285.1716666666667,289.46750000000003,290.3129166666667,288.75854166666664,295.37166666666667,290.34791666666666,283.125,298.74375,298.53416666666664,300.05625000000003,286.9429166666667,277.05,287.19958333333335,283.19083333333333,287.84999999999997,283.55625000000003,292.4941666666667,282.2004166666667,295.9120833333333,288.65625,299.765,282.3825,282.96125,283.1920833333333,281.7391666666667
2012,10,14,285.0729166666667,286.3308333333334,287.4870833333333,286.05,290.64708333333334,290.41291666666666,289.08125,292.29791666666665,283.7816666666667,282.76916666666665,298.7033333333333,297.63124999999997,298.7270833333333,290.06583333333333,282.8070833333333,289.6516666666667,283.43375,290.2233333333333,284.728125,292.11375,279.7191666666667,296.59625,287.34375,298.5779166666667,280.62083333333334,279.5575,279.6691666666666,277.9008333333333
2012,10,15,286.48041666666666,287.92833333333334,289.60375,287.96999999999997,293.56333333333333,292.9145833333333,291.93895833333335,295.5045833333333,284.55041666666665,283.94875,298.38625,295.8275,298.62375000000003,291.25624999999997,282.69041666666664,292.92125,291.14125,293.7858333333333,293.35020833333334,291.61083333333335,290.37125,297.7583333333333,287.2445833333333,300.1066666666667,291.56166666666667,286.3433333333333,287.28458333333333,283.62791666666664
2012,10,16,285.02500000000003,288.7545833333333,290.27375,286.8575,296.1120833333334,295.6433333333333,293.9316666666667,299.6025,286.44666666666666,286.97125,294.78833333333336,293.00124999999997,296.30541666666664,288.15291666666667,282.3329166666667,287.36083333333335,283.38124999999997,290.76375,284.87416666666667,293.65541666666667,285.58,297.60833333333335,292.23041666666666,300.40458333333333,289.03875,290.56958333333336,291.2525,291.56541666666664
